station_id,station_name,province,reading_time,temperature,humidity,wind_speed
8906,Stasiun Christophermouth,Sumatera Utara,2024-06-10 14:16:27,33.61,52.11,4.18
8907,Stasiun Rodriguezmouth,Kalimantan Timur,2025-01-30 14:10:45,24.33,60.17,14.81
8908,Stasiun Johnsonhaven,Kalimantan Barat,2024-11-26 08:19:57,20.75,75.94,19.63
8909,Stasiun South Derekberg,Sumatera Utara,2024-06-10 00:02:45,23.26,84.32,16.73
8910,Stasiun Lake Jennifer,Sumatera Utara,2024-12-17 11:30:06,25.23,87.58,1.86
8911,Stasiun North Ericshire,Riau,2025-01-11 00:46:44,31.15,73.13,16.72
8912,Stasiun Phelpschester,Riau,2025-05-22 18:33:17,28.2,58.1,14.55
8913,Stasiun Martintown,Sumatera Utara,2024-08-11 04:37:14,32.1,75.98,17.12
8914,Stasiun Walkerview,Jawa Timur,2024-11-30 04:56:18,24.96,72.37,12.32
8915,Stasiun Wardfort,Kalimantan Barat,2024-05-30 17:40:16,28.26,43.73,6.2
8916,Stasiun New Cristinatown,Kalimantan Barat,2024-10-04 07:24:23,37.58,58.5,9.59
8917,Stasiun Tracyport,Sulawesi Selatan,2025-04-01 19:39:35,24.19,61.17,15.6
8918,Stasiun New Ricky,Jawa Timur,2024-11-21 02:02:59,31.94,82.53,5.02
8919,Stasiun Jorgemouth,Kalimantan Timur,2024-08-11 21:09:02,28.46,89.97,8.03
8920,Stasiun North Philip,Jawa Tengah,2025-02-19 11:27:39,36.61,68.54,14.92
8921,Stasiun New Sophiamouth,Riau,2024-09-06 04:47:11,34.59,78.82,9.94
8922,Stasiun Shannonside,Kalimantan Timur,2024-11-27 05:38:52,27.73,75.15,17.81
8923,Stasiun Lake Donna,Jawa Timur,2025-03-02 03:51:37,28.53,79.24,3.23
8924,Stasiun Fergusonton,Jawa Tengah,2025-04-05 18:41:36,36.16,67.66,15.86
8925,Stasiun Jasonville,Sulawesi Selatan,2024-07-19 06:38:01,31.91,84.1,13.55
8926,Stasiun South Mary,Kalimantan Barat,2024-10-30 15:07:19,37.15,71.69,2.02
8927,Stasiun Josephfort,Kalimantan Timur,2025-03-10 07:21:10,29.11,49.96,8.2
8928,Stasiun Lake Antoniomouth,Riau,2024-12-04 17:34:37,33.74,46.53,5.27
8929,Stasiun Alexisland,Kalimantan Timur,2025-03-11 02:51:37,27.91,70.58,14.28
8930,Stasiun Martinezmouth,Sulawesi Selatan,2025-01-07 14:18:06,36.79,46.07,2.91
8931,Stasiun Macktown,Kalimantan Timur,2024-06-14 07:38:07,34.57,78.18,10.98
8932,Stasiun New Emilyton,Jawa Tengah,2024-11-11 00:21:52,29.96,47.9,15.4
8933,Stasiun Jonathanmouth,Jawa Tengah,2025-04-30 13:21:42,22.99,66.98,11.24
8934,Stasiun Lake Kyle,Kalimantan Timur,2024-11-27 14:20:56,36.41,49.05,11.55
8935,Stasiun Port Richard,Jawa Tengah,2024-12-25 11:14:55,31.24,62.24,12.76
8936,Stasiun New Cassandraville,Riau,2024-08-15 07:54:30,21.8,78.26,13.55
8937,Stasiun Staceyfurt,Kalimantan Timur,2024-11-28 04:56:06,35.76,50.63,14.27
8938,Stasiun East Daniel,Jawa Timur,2025-05-15 16:06:21,32.71,55.3,9.11
8939,Stasiun Kellyside,Kalimantan Barat,2025-01-18 04:32:58,23.66,69.13,7.37
8940,Stasiun West Crystal,Kalimantan Barat,2024-07-07 05:04:01,37.48,41.2,16.43
8941,Stasiun East Katelynport,Kalimantan Barat,2025-04-09 10:12:38,33.52,85.9,5.11
8942,Stasiun New Kellyshire,Jawa Tengah,2024-09-10 15:12:44,24.88,56.8,0.1
8943,Stasiun West Annette,Riau,2025-01-12 08:42:19,20.65,64.45,8.21
8944,Stasiun Lake Feliciaberg,DKI Jakarta,2024-08-28 13:31:59,24.29,87.38,2.46
8945,Stasiun Sheltonmouth,Kalimantan Barat,2024-10-19 12:46:52,25.62,82.65,8.89
8946,Stasiun Johnsonfurt,Sulawesi Selatan,2025-03-30 01:01:04,22.86,62.61,14.81
8947,Stasiun Paulaland,DKI Jakarta,2025-04-21 23:58:14,33.19,67.68,17.97
8948,Stasiun Alvinborough,Riau,2024-12-22 10:40:03,22.77,90.82,14.85
8949,Stasiun Pierceside,Riau,2024-11-14 19:26:52,37.91,79.11,11.51
8950,Stasiun Elizabethborough,DKI Jakarta,2024-06-07 04:22:08,36.13,60.62,15.94
8951,Stasiun New Jamesbury,Sulawesi Selatan,2024-07-28 05:13:58,32.41,84.68,8.16
8952,Stasiun Lake Cindy,Kalimantan Timur,2025-02-04 05:45:27,37.85,64.49,18.79
8953,Stasiun Thorntonburgh,Sulawesi Selatan,2024-10-17 22:33:34,35.05,78.62,18.8
8954,Stasiun Allenburgh,Sumatera Utara,2025-04-15 20:49:36,37.19,66.64,1.34
8955,Stasiun Martinezport,Jawa Timur,2024-12-20 15:24:44,35.11,57.74,19.48
8956,Stasiun Davidbury,DKI Jakarta,2025-03-27 16:08:53,26.38,79.27,1.1
8957,Stasiun North Lisahaven,Kalimantan Barat,2024-10-28 22:41:47,32.48,67.26,2.41
8958,Stasiun Samuelmouth,Kalimantan Timur,2024-10-25 16:04:13,23.51,62.07,15.36
8959,Stasiun Snydershire,Jawa Tengah,2024-07-19 06:36:20,28.56,91.06,14.01
8960,Stasiun Port Arthur,Riau,2024-08-21 12:56:06,21.1,90.86,7.0
8961,Stasiun New Tara,Jawa Timur,2025-05-27 07:52:07,20.84,46.65,18.01
8962,Stasiun Lindaview,Kalimantan Barat,2024-06-11 14:51:59,32.28,86.57,9.3
8963,Stasiun East Erin,DKI Jakarta,2024-06-04 02:40:02,28.65,94.98,8.76
8964,Stasiun Smithmouth,DKI Jakarta,2024-11-24 21:58:37,35.86,71.66,14.13
8965,Stasiun Rodriguezburgh,Sulawesi Selatan,2024-09-04 15:27:54,21.85,63.65,14.83
8966,Stasiun Batesburgh,Kalimantan Timur,2024-10-15 10:44:47,20.17,88.03,15.22
8967,Stasiun Karenmouth,DKI Jakarta,2024-06-22 19:31:07,37.99,65.22,11.39
8968,Stasiun Campbellchester,Jawa Timur,2024-11-20 11:13:26,32.38,51.59,10.96
8969,Stasiun Helenville,Jawa Tengah,2025-02-08 00:02:54,28.77,79.56,9.24
8970,Stasiun Lesliemouth,DKI Jakarta,2024-10-07 13:21:15,36.79,49.24,17.68
8971,Stasiun West Scott,Jawa Timur,2024-09-17 02:54:10,22.59,59.13,4.93
8972,Stasiun Ericahaven,Jawa Tengah,2024-12-10 15:15:30,27.13,94.12,4.64
8973,Stasiun Donaldchester,Jawa Tengah,2025-01-24 12:08:43,25.73,56.99,8.42
8974,Stasiun Lake Danielhaven,Sulawesi Selatan,2024-10-10 19:22:46,22.27,63.02,16.52
8975,Stasiun Port Saraville,Kalimantan Barat,2024-09-22 07:36:15,34.52,94.39,10.25
8976,Stasiun Alvarezbury,Jawa Timur,2025-03-13 22:56:05,32.28,63.97,0.43
8977,Stasiun Charlesmouth,Jawa Tengah,2024-11-02 15:27:20,25.76,83.75,7.02
8978,Stasiun Snyderton,DKI Jakarta,2025-01-22 10:18:19,27.07,43.56,5.15
8979,Stasiun Lake Robertside,Sulawesi Selatan,2024-06-02 18:17:16,24.08,87.58,3.09
8980,Stasiun New Jill,Jawa Timur,2025-05-27 21:10:08,34.68,79.17,7.68
8981,Stasiun West Ryan,Kalimantan Barat,2025-02-10 23:36:35,27.31,57.76,13.12
8982,Stasiun Port Todd,Kalimantan Timur,2024-12-02 08:17:29,24.22,74.92,5.55
8983,Stasiun Williamsport,Jawa Tengah,2025-02-27 01:21:32,32.45,62.65,11.3
8984,Stasiun Nicholasbury,Sumatera Utara,2025-04-07 08:10:13,26.03,78.57,18.9
8985,Stasiun East Kevin,Kalimantan Barat,2025-05-20 05:47:00,36.44,65.65,13.31
8986,Stasiun Devonmouth,Kalimantan Timur,2024-11-11 11:59:04,29.97,43.73,19.52
8987,Stasiun Chrismouth,Jawa Timur,2025-02-18 06:13:12,37.16,64.92,3.74
8988,Stasiun South James,Sumatera Utara,2024-12-15 01:04:53,26.81,84.36,17.15
8989,Stasiun Port Gabriel,Kalimantan Barat,2024-09-05 18:14:45,25.34,58.27,7.45
8990,Stasiun South Christopher,Kalimantan Barat,2024-07-09 14:22:11,21.98,46.55,8.81
8991,Stasiun Mejiahaven,Kalimantan Timur,2025-04-27 11:43:35,31.98,94.0,0.17
8992,Stasiun Carpentermouth,DKI Jakarta,2025-05-15 11:57:23,31.21,60.54,11.24
8993,Stasiun Timothyburgh,Sulawesi Selatan,2025-05-13 08:09:42,36.01,54.68,1.85
8994,Stasiun Lake Taylor,Sumatera Utara,2024-08-14 18:19:15,26.19,77.05,11.65
8995,Stasiun Deniseview,Kalimantan Barat,2024-11-17 21:30:13,31.8,91.3,6.36
8996,Stasiun Goodwinburgh,Kalimantan Barat,2024-10-28 07:19:40,30.74,88.08,4.93
8997,Stasiun New Vickiborough,Kalimantan Barat,2025-04-30 16:16:15,20.45,61.06,3.74
8998,Stasiun East Jennifer,Kalimantan Timur,2025-05-12 21:11:08,21.13,44.81,16.01
8999,Stasiun Port Lauraburgh,Sulawesi Selatan,2025-05-06 05:05:39,32.51,59.98,17.32
9000,Stasiun East William,Sumatera Utara,2025-02-09 00:47:25,28.54,68.65,11.76
9001,Stasiun Lopezbury,Sumatera Utara,2025-02-04 15:34:14,21.2,93.86,9.09
9002,Stasiun Mikaylaville,Sumatera Utara,2025-04-28 06:40:26,24.81,87.76,16.14
9003,Stasiun Joshuastad,Kalimantan Timur,2024-09-08 23:55:15,29.54,41.09,1.32
9004,Stasiun West Amber,Sulawesi Selatan,2024-12-09 21:40:10,27.62,48.77,3.95
9005,Stasiun North Jose,Riau,2024-05-31 16:48:10,27.5,44.9,5.54
9006,Stasiun West Richard,Kalimantan Barat,2024-06-09 14:35:56,21.39,48.18,14.0
9007,Stasiun New Edward,Kalimantan Barat,2024-11-19 19:36:30,33.86,53.65,16.25
9008,Stasiun Elizabethtown,DKI Jakarta,2024-09-20 00:10:54,35.24,83.5,18.06
9009,Stasiun Rileyside,Sulawesi Selatan,2025-05-12 19:26:09,20.7,77.21,1.9
9010,Stasiun Scottchester,Jawa Timur,2025-03-28 22:05:04,21.93,69.04,2.16
9011,Stasiun Penaland,Sulawesi Selatan,2024-08-09 11:55:44,21.3,70.71,5.45
9012,Stasiun Brianchester,Riau,2024-08-01 10:22:55,24.43,82.24,18.97
9013,Stasiun Solomonmouth,Jawa Tengah,2024-10-18 08:15:19,34.57,89.18,10.31
9014,Stasiun West Samuel,Sulawesi Selatan,2024-06-17 20:15:22,33.57,73.08,0.17
9015,Stasiun East Andrew,Jawa Timur,2024-07-31 11:24:38,29.38,41.0,10.3
9016,Stasiun Amyburgh,Jawa Timur,2024-12-06 13:16:17,25.93,75.99,19.79
9017,Stasiun Randallborough,Jawa Timur,2024-10-20 21:35:20,29.84,54.73,3.85
9018,Stasiun South Jamestown,Riau,2025-04-06 13:03:35,32.82,41.38,19.88
9019,Stasiun Paulville,Jawa Tengah,2024-11-17 17:10:13,32.51,89.13,6.78
9020,Stasiun Ponceberg,Sumatera Utara,2024-12-04 04:09:21,26.14,75.29,14.41
9021,Stasiun East Shirleyfurt,Kalimantan Barat,2024-09-21 04:37:27,34.59,72.52,0.76
9022,Stasiun New Marciaport,DKI Jakarta,2025-03-12 07:51:57,37.31,82.78,19.99
9023,Stasiun Campbellland,Jawa Tengah,2025-01-16 02:28:26,27.4,62.82,6.07
9024,Stasiun Romanbury,Jawa Timur,2024-08-31 04:51:41,36.01,92.84,1.5
9025,Stasiun Port Wendy,Riau,2024-06-12 00:16:19,36.3,92.95,16.59
9026,Stasiun North Jenniferville,Riau,2024-10-19 04:01:04,22.6,46.31,14.11
9027,Stasiun Port Nicholas,Kalimantan Timur,2024-08-03 17:38:49,30.19,87.52,7.93
9028,Stasiun New Joshua,DKI Jakarta,2025-04-01 02:56:15,20.93,85.0,5.35
9029,Stasiun Charlestown,Riau,2024-12-11 05:05:32,30.53,77.96,6.42
9030,Stasiun Shawnfurt,Jawa Tengah,2024-07-24 23:57:01,35.25,61.38,17.24
9031,Stasiun Charlesville,DKI Jakarta,2025-01-16 21:27:51,20.01,52.33,14.48
9032,Stasiun Alisonland,Riau,2024-06-12 16:11:15,33.41,60.32,19.37
9033,Stasiun Burgesston,Kalimantan Timur,2024-08-05 02:21:51,28.92,89.58,2.4
9034,Stasiun Macdonaldport,Kalimantan Barat,2024-10-30 08:41:13,27.03,67.0,17.21
9035,Stasiun Lake Daltonview,Jawa Tengah,2025-01-09 02:07:30,23.8,55.7,11.49
9036,Stasiun Jamesville,Kalimantan Timur,2025-04-27 09:26:42,35.29,56.68,18.54
9037,Stasiun Vanceberg,Kalimantan Barat,2025-04-24 15:47:36,25.23,45.52,5.41
9038,Stasiun Charlestown,Jawa Timur,2024-10-29 11:25:21,29.51,47.93,14.48
9039,Stasiun Gardnerport,Kalimantan Timur,2024-09-24 01:27:45,23.42,88.82,15.38
9040,Stasiun Russobury,Sumatera Utara,2025-04-05 05:51:08,20.41,94.79,19.86
9041,Stasiun North Russell,Sulawesi Selatan,2024-06-19 19:56:14,26.94,45.17,3.73
9042,Stasiun Lake Joshua,Jawa Tengah,2025-04-22 23:20:27,36.07,76.82,11.37
9043,Stasiun West Joseph,Kalimantan Timur,2024-08-31 05:53:07,28.82,57.63,7.94
9044,Stasiun South Charlesland,Jawa Timur,2025-01-19 22:57:30,32.38,87.04,4.0
9045,Stasiun Lake Stevenburgh,Sumatera Utara,2025-01-10 13:43:46,25.62,93.04,10.36
9046,Stasiun Andrewbury,Kalimantan Timur,2025-01-26 21:22:08,24.88,84.86,5.59
9047,Stasiun West Danielletown,DKI Jakarta,2025-04-02 09:09:35,32.16,66.06,10.61
9048,Stasiun Wallaceview,Jawa Tengah,2024-12-13 22:32:29,30.61,40.83,12.24
9049,Stasiun East Diane,Kalimantan Timur,2025-03-09 21:15:21,26.86,50.79,7.41
9050,Stasiun Gallagherview,Kalimantan Barat,2024-11-12 14:22:51,34.58,92.35,8.71
9051,Stasiun Michaelland,DKI Jakarta,2024-07-31 17:36:00,22.5,62.79,4.72
9052,Stasiun West Karen,DKI Jakarta,2024-12-27 20:31:49,28.46,52.69,5.09
9053,Stasiun North Lori,Sumatera Utara,2024-08-04 02:13:42,31.03,73.4,15.05
9054,Stasiun West Kristiburgh,Kalimantan Timur,2024-06-16 18:07:57,37.37,74.91,9.41
9055,Stasiun Dillonmouth,Jawa Timur,2025-04-14 05:13:21,22.9,92.9,18.57
9056,Stasiun North Teresaburgh,DKI Jakarta,2024-10-29 17:03:10,36.09,40.98,17.22
9057,Stasiun Martinton,Sulawesi Selatan,2025-04-06 05:14:07,21.45,93.52,8.41
9058,Stasiun South Jillberg,Riau,2024-09-09 03:00:45,26.53,90.28,2.67
9059,Stasiun East Paigeport,Kalimantan Barat,2024-08-25 12:50:26,31.89,71.43,5.35
9060,Stasiun Port Tamara,Sumatera Utara,2025-02-28 11:05:04,33.99,76.68,5.55
9061,Stasiun Brandonburgh,Riau,2024-11-24 00:25:07,32.54,74.17,0.61
9062,Stasiun Cervantesbury,Sumatera Utara,2024-12-21 08:11:03,23.35,53.11,14.0
9063,Stasiun Kennethbury,Kalimantan Barat,2024-11-22 08:51:44,35.08,81.16,19.33
9064,Stasiun Kellyborough,Jawa Timur,2025-01-03 02:43:34,35.99,63.21,9.73
9065,Stasiun Ericside,Riau,2025-03-03 01:26:22,28.47,75.52,2.71
9066,Stasiun East Jeffreytown,Jawa Timur,2024-12-07 07:25:50,32.82,45.37,13.24
9067,Stasiun Loriport,Jawa Timur,2024-12-19 16:29:12,25.31,70.32,10.19
9068,Stasiun Port David,Sumatera Utara,2025-01-22 08:54:13,33.35,86.54,3.47
9069,Stasiun Lisamouth,Jawa Timur,2025-05-21 08:19:50,34.26,75.33,8.94
9070,Stasiun Sharonhaven,Sulawesi Selatan,2025-04-07 15:27:05,34.15,81.41,12.89
9071,Stasiun West Brendamouth,Sumatera Utara,2024-07-12 10:53:22,35.6,81.08,5.65
9072,Stasiun East Steven,DKI Jakarta,2024-07-31 14:53:25,25.84,72.53,18.82
9073,Stasiun New Brettview,DKI Jakarta,2024-09-12 22:01:33,22.41,47.05,17.7
9074,Stasiun Armstrongbury,Sulawesi Selatan,2024-12-23 20:11:49,28.58,82.35,9.12
9075,Stasiun South Davidview,Riau,2025-04-07 08:10:05,26.52,77.09,0.96
9076,Stasiun North Jamesview,Jawa Tengah,2024-10-07 14:37:50,31.85,68.66,17.55
9077,Stasiun Rosehaven,DKI Jakarta,2024-10-22 01:36:27,21.68,91.46,5.64
9078,Stasiun Websterfort,Riau,2024-09-14 16:22:27,27.78,41.92,14.22
9079,Stasiun Carolfurt,Sumatera Utara,2024-10-15 02:15:41,29.56,72.03,7.92
9080,Stasiun South Derekfurt,Sulawesi Selatan,2024-10-15 14:36:27,29.76,67.8,5.95
9081,Stasiun Port Kellyfort,Jawa Timur,2024-09-03 13:24:51,33.65,83.77,5.71
9082,Stasiun North Angela,Kalimantan Timur,2024-12-14 19:04:44,36.2,74.42,17.69
9083,Stasiun South Zachary,Sumatera Utara,2024-08-15 08:14:32,26.63,67.66,11.88
9084,Stasiun West Mary,Sulawesi Selatan,2024-07-17 20:58:33,33.55,43.08,7.67
9085,Stasiun Adamborough,Sumatera Utara,2024-12-28 12:57:35,32.28,49.77,6.81
9086,Stasiun Daryltown,DKI Jakarta,2024-07-19 07:48:28,31.61,43.0,19.82
9087,Stasiun Timothymouth,Kalimantan Timur,2024-10-13 18:58:16,25.59,44.47,8.39
9088,Stasiun Barnesport,Sulawesi Selatan,2025-05-11 07:43:09,30.66,55.94,14.92
9089,Stasiun East Elizabethville,Sulawesi Selatan,2024-11-02 11:19:29,31.61,68.89,15.86
9090,Stasiun Harrisonland,Kalimantan Barat,2024-11-14 08:54:33,23.87,62.78,18.39
9091,Stasiun West Mary,Sumatera Utara,2024-12-18 12:52:42,35.66,57.91,14.37
9092,Stasiun West John,Kalimantan Timur,2024-10-18 04:12:52,37.61,72.22,14.09
9093,Stasiun Erichaven,Jawa Tengah,2024-08-22 09:41:52,22.07,70.82,14.97
9094,Stasiun North Jason,DKI Jakarta,2025-01-13 08:07:02,24.13,74.79,19.22
9095,Stasiun Johnstad,Jawa Timur,2024-07-18 22:18:49,21.57,55.44,4.28
9096,Stasiun Williamsside,Sulawesi Selatan,2025-05-23 22:27:22,30.28,47.57,13.49
9097,Stasiun East Carol,Kalimantan Barat,2024-12-20 12:01:30,35.9,59.42,15.32
9098,Stasiun Hobbsport,Sulawesi Selatan,2025-02-11 19:29:35,32.22,71.36,14.16
9099,Stasiun North Christopherfort,DKI Jakarta,2025-03-31 15:22:55,34.58,83.69,0.41
9100,Stasiun Spencermouth,Jawa Tengah,2024-09-06 20:27:51,20.42,41.66,14.85
9101,Stasiun Harrismouth,DKI Jakarta,2025-04-08 02:36:34,29.08,62.43,8.32
9102,Stasiun West Kathleenton,Jawa Timur,2024-12-26 17:39:08,27.11,57.59,6.44
9103,Stasiun Ellisland,Kalimantan Timur,2025-01-05 16:21:12,30.55,45.92,17.34
9104,Stasiun Mackenziefurt,Jawa Timur,2025-05-22 02:25:58,30.17,61.86,1.96
9105,Stasiun Baileymouth,Jawa Timur,2024-08-23 11:47:34,31.95,40.44,14.26
9106,Stasiun Daviston,Kalimantan Timur,2025-01-27 15:46:47,29.27,66.61,3.67
9107,Stasiun Andrewfort,DKI Jakarta,2024-08-13 11:25:55,31.86,66.61,13.47
9108,Stasiun Weavershire,Riau,2024-07-04 15:45:46,35.78,79.64,11.78
9109,Stasiun New Michelletown,Kalimantan Barat,2024-09-14 12:34:28,27.62,78.71,2.57
9110,Stasiun Lake Emilymouth,Riau,2024-11-03 04:30:48,34.69,50.91,0.9
9111,Stasiun Pamelaton,Kalimantan Timur,2024-11-19 10:28:04,22.07,46.84,9.29
9112,Stasiun Port Dalton,Kalimantan Timur,2025-02-04 11:11:30,21.15,75.89,17.29
9113,Stasiun Stanleyland,Riau,2025-02-01 19:26:04,23.7,91.87,6.55
9114,Stasiun Bentonshire,Kalimantan Barat,2024-12-31 05:12:31,28.34,77.15,13.6
9115,Stasiun Floresmouth,Sulawesi Selatan,2024-08-04 12:10:54,28.0,53.79,14.44
9116,Stasiun Wrightland,DKI Jakarta,2024-07-12 17:52:10,26.98,85.81,6.7
9117,Stasiun Amandamouth,Sulawesi Selatan,2024-11-06 23:08:37,25.81,51.37,1.39
9118,Stasiun Coleville,Riau,2025-05-09 00:51:14,32.76,72.47,11.99
9119,Stasiun Murphyfort,Riau,2025-02-07 22:46:36,20.02,90.19,1.5
9120,Stasiun New Tanyashire,DKI Jakarta,2025-04-02 05:03:52,35.61,41.64,15.77
9121,Stasiun Port Tracy,Jawa Tengah,2024-12-21 17:27:49,36.93,94.52,11.93
9122,Stasiun Rhondaburgh,Sulawesi Selatan,2024-09-01 17:02:34,35.16,94.8,7.86
9123,Stasiun New Natashatown,Kalimantan Barat,2025-01-18 11:20:28,30.88,67.36,13.37
9124,Stasiun Corystad,Sulawesi Selatan,2025-02-01 19:03:31,22.73,86.46,18.33
9125,Stasiun Nancyborough,Jawa Tengah,2024-11-16 07:04:13,28.27,81.29,3.41
9126,Stasiun North Jasmin,Sumatera Utara,2024-09-08 23:00:18,26.63,63.28,13.13
9127,Stasiun Nolanborough,Sumatera Utara,2024-07-14 16:00:41,34.09,80.44,4.36
9128,Stasiun Miguelfurt,Kalimantan Timur,2025-05-20 00:17:47,33.63,61.28,19.78
9129,Stasiun South Lorrainechester,Kalimantan Timur,2025-02-28 19:37:36,32.87,88.6,6.52
9130,Stasiun Jonathanville,Sulawesi Selatan,2024-09-06 08:37:11,33.1,88.92,9.79
9131,Stasiun Aaronton,Kalimantan Timur,2025-02-26 23:32:08,33.13,66.1,11.2
9132,Stasiun Barrymouth,Jawa Tengah,2024-10-12 08:59:44,33.43,76.37,3.52
9133,Stasiun East Johnville,Sumatera Utara,2024-06-17 23:33:48,31.74,56.36,9.23
9134,Stasiun Edwardston,Kalimantan Barat,2024-11-08 17:54:51,24.82,79.93,14.98
9135,Stasiun Moorechester,Jawa Tengah,2024-12-07 18:58:54,23.3,60.84,5.21
9136,Stasiun East Jessica,Sumatera Utara,2024-11-30 05:04:26,31.81,76.86,4.73
9137,Stasiun Karaport,Kalimantan Barat,2024-07-25 14:01:18,23.17,92.91,8.83
9138,Stasiun Lake Joseph,Kalimantan Barat,2025-05-28 18:12:22,32.56,54.06,11.6
9139,Stasiun Johnstonberg,Jawa Timur,2025-04-22 16:30:02,30.5,43.5,12.1
9140,Stasiun Dannyfort,Kalimantan Timur,2025-02-06 06:34:52,27.08,94.57,4.35
9141,Stasiun Russellmouth,Jawa Timur,2025-05-27 15:01:07,21.11,61.66,7.8
9142,Stasiun Oconnorstad,Jawa Tengah,2024-12-02 04:38:32,34.27,42.96,13.58
9143,Stasiun Huffbury,Kalimantan Barat,2025-05-14 02:21:03,24.66,64.49,9.25
9144,Stasiun Brownington,Jawa Timur,2025-04-02 00:10:00,35.68,86.16,10.03
9145,Stasiun Jacobshire,Jawa Tengah,2025-02-26 10:28:27,23.68,75.97,15.3
9146,Stasiun West Deborah,Sumatera Utara,2024-12-31 21:50:22,35.73,77.83,9.53
9147,Stasiun Steelefort,Sumatera Utara,2024-11-14 05:54:21,30.88,60.07,3.2
9148,Stasiun Jamesfurt,DKI Jakarta,2024-05-31 02:58:23,33.78,72.76,11.61
9149,Stasiun South Keithbury,Kalimantan Barat,2025-02-10 06:53:13,27.93,65.78,1.22
9150,Stasiun Bryanburgh,Kalimantan Timur,2024-10-05 06:57:49,25.37,72.6,14.28
9151,Stasiun North Kellyborough,Jawa Timur,2025-04-24 05:45:31,28.54,94.21,13.87
9152,Stasiun Flemingfort,Kalimantan Barat,2024-11-16 03:59:33,30.96,73.07,1.92
9153,Stasiun South Kimberly,Riau,2024-05-30 14:29:04,32.67,50.07,16.44
9154,Stasiun East Nicoleshire,Sulawesi Selatan,2025-05-28 00:36:37,20.17,76.13,11.48
9155,Stasiun Garciachester,Sumatera Utara,2024-08-16 04:16:15,33.97,85.4,4.24
9156,Stasiun Albertport,DKI Jakarta,2024-08-03 13:28:34,27.04,71.46,9.42
9157,Stasiun Mooretown,Riau,2025-02-05 12:10:45,27.57,48.61,4.99
9158,Stasiun New Amy,Riau,2024-07-06 03:53:04,21.36,67.48,1.67
9159,Stasiun Murrayberg,DKI Jakarta,2025-05-06 03:01:12,33.35,94.5,10.53
9160,Stasiun Port Nicole,DKI Jakarta,2024-06-12 00:56:22,32.61,75.54,1.26
9161,Stasiun Larryland,Kalimantan Timur,2024-10-22 02:49:25,34.34,81.41,9.46
9162,Stasiun New Carl,Kalimantan Timur,2024-12-02 18:11:37,26.05,73.0,3.1
9163,Stasiun Nelsonfort,Kalimantan Timur,2024-07-15 10:42:02,26.51,47.13,10.94
9164,Stasiun Brownport,Sulawesi Selatan,2024-10-17 14:51:33,32.03,87.83,17.96
9165,Stasiun Zhanghaven,Sumatera Utara,2024-07-26 22:30:40,20.1,76.68,15.36
9166,Stasiun Lake Jamestown,DKI Jakarta,2024-10-20 02:44:12,30.95,52.25,4.71
9167,Stasiun West Jenniferstad,DKI Jakarta,2024-06-11 08:53:19,29.78,64.14,12.25
9168,Stasiun South Renee,Jawa Tengah,2024-08-25 03:37:20,26.74,89.16,7.01
9169,Stasiun Lake Cindyfort,Kalimantan Barat,2024-08-21 02:07:13,25.41,91.88,8.21
9170,Stasiun East Laura,Riau,2025-01-30 19:58:00,35.31,67.44,8.25
9171,Stasiun Reyeschester,Kalimantan Timur,2024-10-25 15:39:36,25.78,65.02,3.02
9172,Stasiun Justintown,Sumatera Utara,2024-09-25 20:10:19,21.85,40.54,19.3
9173,Stasiun West Eric,Kalimantan Timur,2025-05-20 06:21:44,33.07,42.71,10.93
9174,Stasiun Lake Michelleshire,Sulawesi Selatan,2024-09-08 18:06:08,25.69,80.7,16.38
9175,Stasiun Jeffreyburgh,Kalimantan Timur,2025-05-10 13:18:17,33.5,81.09,6.77
9176,Stasiun Mcintyremouth,Jawa Tengah,2024-12-17 07:43:30,31.71,57.6,0.21
9177,Stasiun West Angelaland,Jawa Timur,2024-08-25 22:55:38,30.12,75.3,17.79
9178,Stasiun West Shawnburgh,Kalimantan Barat,2024-07-11 15:50:01,28.76,67.05,19.32
9179,Stasiun Parsonsmouth,Riau,2025-04-08 11:45:34,28.99,44.37,4.24
9180,Stasiun Phillipsmouth,Kalimantan Barat,2025-03-30 07:44:57,26.78,85.65,15.72
9181,Stasiun South Daniel,Riau,2024-07-12 21:37:10,27.0,58.18,18.72
9182,Stasiun Smithstad,Sumatera Utara,2025-01-28 11:40:59,25.41,64.43,5.53
9183,Stasiun Smithburgh,Kalimantan Barat,2025-01-12 21:23:17,37.53,50.92,9.59
9184,Stasiun Barryfurt,DKI Jakarta,2024-12-10 13:08:44,22.81,87.59,13.85
9185,Stasiun Keithberg,DKI Jakarta,2025-03-08 12:16:12,29.04,73.89,1.49
9186,Stasiun Sarahshire,Jawa Timur,2024-12-29 03:38:28,23.26,66.67,4.13
9187,Stasiun Riosmouth,Sulawesi Selatan,2024-12-21 09:36:33,24.41,94.28,1.01
9188,Stasiun Port Raymond,DKI Jakarta,2024-09-21 22:33:04,22.08,55.94,6.39
9189,Stasiun North Patrickburgh,Jawa Timur,2024-09-29 15:22:26,24.54,47.18,8.33
9190,Stasiun Bryanland,Sulawesi Selatan,2024-11-22 15:19:30,35.56,75.29,8.54
9191,Stasiun Nealstad,Jawa Tengah,2024-06-26 23:33:10,24.85,92.22,9.74
